Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Payment Mode
7079,CA-2019-106950,09-02-2019,09-06-2019,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,OFF-AP-10000159,Office Supplies,Appliances,Belkin F9M820V08 8 Outlet Surge,309.456,9,34.8138,COD
7080,CA-2019-106950,09-02-2019,09-06-2019,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,OFF-AR-10003560,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,3.4048,COD
7081,CA-2019-106950,09-02-2019,09-06-2019,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,472.518,3,-149.6307,Cards
7082,CA-2019-106950,09-02-2019,09-06-2019,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,TEC-AC-10002049,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,1012.68,3,303.804,COD
7083,CA-2019-106950,09-02-2019,09-06-2019,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Charlotte,North Carolina,South,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,17.22,5,-12.628,Cards
8179,CA-2019-166429,09-02-2019,09-08-2019,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,2,449.991,Online
8679,CA-2019-112739,09-02-2019,09-07-2019,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,Central,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""",8.608,8,-13.3424,Cards
8680,CA-2019-112739,09-02-2019,09-07-2019,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Houston,Texas,Central,TEC-AC-10001714,Technology,Accessories,Logitech MX Performance Wireless Mouse,159.56,5,33.9065,COD
9069,CA-2019-106278,09-02-2019,09-05-2019,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,-2.6997,COD
9070,CA-2019-106278,09-02-2019,09-05-2019,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,West,OFF-EN-10003567,Office Supplies,Envelopes,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",65.94,3,30.9918,Cards
9233,CA-2019-126732,09-02-2019,09-06-2019,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9,31.2444,COD
9234,CA-2019-126732,09-02-2019,09-06-2019,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3,0.9468,Online
9235,CA-2019-126732,09-02-2019,09-06-2019,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.168,4,68.198,Cards
9236,CA-2019-126732,09-02-2019,09-06-2019,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7,5.2332,Cards
9237,CA-2019-126732,09-02-2019,09-06-2019,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,568.728,3,28.4364,COD
9238,CA-2019-126732,09-02-2019,09-06-2019,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312,1,2.5592,COD
870,CA-2019-158099,09-03-2019,09-05-2019,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1141.47,5,-760.98,Cards
871,CA-2019-158099,09-03-2019,09-05-2019,First Class,PK-18910,Paul Knutson,Home Office,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002496,Technology,Phones,Cisco SPA301,280.782,3,-46.797,COD
1382,US-2019-100566,09-03-2019,09-09-2019,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,-90.2484,Online
2160,CA-2019-159737,09-03-2019,09-09-2019,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",8.808,3,-14.9736,Online
2283,CA-2019-132143,09-03-2019,09-05-2019,First Class,FM-14215,Filia McAdams,Corporate,United States,Middletown,Connecticut,East,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",48.16,7,22.1536,Online
2772,CA-2019-163986,09-03-2019,09-10-2019,Standard Class,JJ-15445,Jennifer Jackson,Consumer,United States,Waukesha,Wisconsin,Central,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,54.5,5,14.17,Online
5354,US-2019-101616,09-03-2019,09-06-2019,First Class,CY-12745,Craig Yedwab,Corporate,United States,Monroe,Louisiana,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,87.28,8,41.0216,Online
6779,US-2019-147711,09-03-2019,09-08-2019,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,East,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",344.94,3,31.0446,Online
6780,US-2019-147711,09-03-2019,09-08-2019,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,East,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",14.76,2,4.2804,Cards
6781,US-2019-147711,09-03-2019,09-08-2019,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,East,OFF-BI-10003350,Office Supplies,Binders,Acco Expandable Hanging Binders,12.76,2,5.8696,Online
6782,US-2019-147711,09-03-2019,09-08-2019,Second Class,HF-14995,Herbert Flentye,Consumer,United States,Baltimore,Maryland,East,OFF-LA-10004093,Office Supplies,Labels,Avery 486,58.48,8,27.4856,Online
7563,US-2019-104815,09-03-2019,09-07-2019,Standard Class,RB-19570,Rob Beeghly,Consumer,United States,Chicago,Illinois,Central,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",198.744,4,0,Online
8660,CA-2019-153185,09-03-2019,09-08-2019,Standard Class,MH-17620,Matt Hagelstein,Corporate,United States,Cincinnati,Ohio,East,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",30.96,6,11.223,Cards
3788,CA-2019-169971,09-04-2019,09-09-2019,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,Central,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,3.912,1,1.0269,Cards
3789,CA-2019-169971,09-04-2019,09-09-2019,Standard Class,IL-15100,Ivan Liston,Consumer,United States,Houston,Texas,Central,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",62.376,3,7.0173,COD
5331,CA-2019-123120,09-04-2019,09-08-2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",63.94,1,24.9366,Cards
5332,CA-2019-123120,09-04-2019,09-08-2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,OFF-BI-10001460,Office Supplies,Binders,Plastic Binding Combs,60.6,5,20.4525,Online
5333,CA-2019-123120,09-04-2019,09-08-2019,Standard Class,CV-12295,Christina VanderZanden,Consumer,United States,New York City,New York,East,OFF-SU-10002503,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,22.72,4,6.5888,Online
5807,CA-2019-149783,09-04-2019,09-07-2019,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.192,3,4.1148,Cards
5808,CA-2019-149783,09-04-2019,09-07-2019,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168,2,8.7168,Online
5809,CA-2019-149783,09-04-2019,09-07-2019,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Knoxville,Tennessee,South,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.744,2,8.3328,Online
6037,CA-2019-131205,09-04-2019,09-08-2019,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,FUR-FU-10003347,Furniture,Furnishings,Coloredge Poster Frame,42.6,3,16.614,Online
6038,CA-2019-131205,09-04-2019,09-08-2019,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,113.94,6,54.6912,Cards
6039,CA-2019-131205,09-04-2019,09-08-2019,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,129.92,4,5.1968,Cards
6040,CA-2019-131205,09-04-2019,09-08-2019,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Georgetown,Kentucky,South,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,5.28,3,2.5344,Cards
8737,CA-2019-168774,09-04-2019,09-09-2019,Standard Class,RP-19855,Roy Phan,Corporate,United States,Woodbury,Minnesota,Central,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,3,160.623,Online
9073,CA-2019-142524,09-04-2019,09-08-2019,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2,7.7832,Online
9074,CA-2019-142524,09-04-2019,09-08-2019,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5,67.188,COD
9602,CA-2019-117604,09-04-2019,09-09-2019,Standard Class,JP-15520,Jeremy Pistek,Consumer,United States,Jonesboro,Arkansas,South,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,239.5,5,114.96,COD
9929,CA-2019-129630,09-04-2019,09-04-2019,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",24.27,3,8.7372,Online
9930,CA-2019-129630,09-04-2019,09-04-2019,Same Day,IM-15055,Ionia McGrath,Consumer,United States,San Francisco,California,West,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,2799.96,5,944.9865,Cards
141,CA-2019-110366,09-05-2019,09-07-2019,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2,10.35,COD
441,CA-2019-115756,09-05-2019,09-07-2019,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,FUR-FU-10000246,Furniture,Furnishings,Aluminum Document Frame,12.22,1,3.666,Online
442,CA-2019-115756,09-05-2019,09-07-2019,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10000060,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,194.94,3,23.3928,Online
443,CA-2019-115756,09-05-2019,09-07-2019,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,70.95,3,20.5755,COD
444,CA-2019-115756,09-05-2019,09-07-2019,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,OFF-PA-10002222,Office Supplies,Paper,"Xerox Color Copier Paper, 11"" x 17"", Ream",91.36,4,42.0256,Online
445,CA-2019-115756,09-05-2019,09-07-2019,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,242.94,3,29.1528,Cards
446,CA-2019-115756,09-05-2019,09-07-2019,Second Class,PK-19075,Pete Kriz,Consumer,United States,Detroit,Michigan,Central,OFF-LA-10001317,Office Supplies,Labels,Avery 520,22.05,7,10.584,Cards
1281,CA-2019-160815,09-05-2019,09-06-2019,First Class,TR-21325,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60,278.4,3,80.736,Cards
1795,CA-2019-140774,09-05-2019,09-10-2019,Standard Class,BE-11455,Brad Eason,Home Office,United States,Olathe,Kansas,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,107.94,3,26.985,Cards
3145,US-2019-148110,09-05-2019,09-11-2019,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Austin,Texas,Central,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",347.802,7,-24.843,Cards
3524,CA-2019-137673,09-05-2019,09-10-2019,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,San Diego,California,West,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,116,8,29,Cards
3617,CA-2019-154536,09-05-2019,09-09-2019,Standard Class,JC-15340,Jasper Cacioppo,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-BI-10004410,Office Supplies,Binders,"C-Line Peel & Stick Add-On Filing Pockets, 8-3/4 x 5-1/8, 10/Pack",9.555,5,-7.3255,Cards
3874,CA-2019-136231,09-05-2019,09-07-2019,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,OFF-EN-10001099,Office Supplies,Envelopes,Staple envelope,23.472,3,7.6284,Cards
3875,CA-2019-136231,09-05-2019,09-07-2019,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",86.058,7,-63.1092,COD
3876,CA-2019-136231,09-05-2019,09-07-2019,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,TEC-PH-10002660,Technology,Phones,Nortel Networks T7316 E Nt8 B27,108.784,2,6.799,Cards
3877,CA-2019-136231,09-05-2019,09-07-2019,Second Class,DM-13015,Darrin Martin,Consumer,United States,Johnson City,Tennessee,South,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,10.272,3,3.21,COD
4615,CA-2019-144540,09-05-2019,09-10-2019,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-AP-10002457,Office Supplies,Appliances,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",62.79,3,-166.3935,Online
4616,CA-2019-144540,09-05-2019,09-10-2019,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Houston,Texas,Central,OFF-FA-10002763,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,28.44,9,4.266,COD
4945,CA-2019-151372,09-05-2019,09-06-2019,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,OFF-PA-10004381,Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,96.08,2,46.1184,Online
4946,CA-2019-151372,09-05-2019,09-06-2019,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",11.68,2,3.942,COD
4947,CA-2019-151372,09-05-2019,09-06-2019,First Class,JH-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,1.7876,Cards
5382,CA-2019-149195,09-05-2019,09-07-2019,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,25.92,5,9.072,Online
5383,CA-2019-149195,09-05-2019,09-07-2019,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-FA-10001843,Office Supplies,Fasteners,Staples,15.808,8,5.3352,Online
5384,CA-2019-149195,09-05-2019,09-07-2019,Second Class,DM-13525,Don Miller,Corporate,United States,Houston,Texas,Central,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,10.368,2,3.7584,COD
5880,CA-2019-133319,09-05-2019,09-11-2019,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,East,OFF-PA-10001815,Office Supplies,Paper,Xerox 1885,192.16,4,92.2368,Cards
6777,US-2019-152373,09-05-2019,09-11-2019,Standard Class,PT-19090,Pete Takahito,Consumer,United States,San Antonio,Texas,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",93.456,3,-17.523,Cards
6876,US-2019-121013,09-05-2019,09-10-2019,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,OFF-LA-10004545,Office Supplies,Labels,Avery 50,25.06,2,11.7782,Cards
6877,US-2019-121013,09-05-2019,09-10-2019,Standard Class,MM-17920,Michael Moore,Consumer,United States,Chesapeake,Virginia,South,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",1652.94,3,314.0586,COD
7071,CA-2019-164490,09-05-2019,09-10-2019,Second Class,SU-20665,Stephanie Ulpright,Home Office,United States,Chicago,Illinois,Central,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,9.248,2,3.3524,Cards
7522,CA-2019-162383,09-05-2019,09-11-2019,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10002824,Office Supplies,Binders,Recycled Easel Ring Binders,8.952,2,-7.46,COD
7523,CA-2019-162383,09-05-2019,09-11-2019,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,6,-6.4944,Cards
7524,CA-2019-162383,09-05-2019,09-11-2019,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Lancaster,Ohio,East,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",85.246,2,-1.2178,COD
7550,CA-2019-136595,09-05-2019,09-07-2019,First Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Houston,Texas,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",21.204,3,-11.6622,Online
7591,CA-2019-158778,09-05-2019,09-09-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",58.248,9,11.6496,Cards
7592,CA-2019-158778,09-05-2019,09-09-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",71.246,2,-19.3382,COD
7593,CA-2019-158778,09-05-2019,09-09-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-AR-10000896,Office Supplies,Art,Newell 329,7.872,3,0.5904,Cards
7594,CA-2019-158778,09-05-2019,09-09-2019,Standard Class,DB-13210,Dean Braden,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,-63.3765,COD
9142,CA-2019-139409,09-05-2019,09-07-2019,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4,12.208,COD
